customer,age,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1088855,20.0,town,no,False,6,1,334.0,True,0.0,D,False,True,123.67,1794.0,119.98,32.75,0.0,-8.84,-0.2144,420.32,90.67,48.0,1.294081175,15.78551694,38.33,11,0.0,0,0,0,True
1033791,30.0,suburban,yes,True,8,1,724.0,True,0.0,B,False,True,37.05,299.5,32.49,0.0,2.34,-1.35,-0.0458,73.66,10.0,4.33,6.766990291,-2.70515434,5.33,24,0.0,0,0,0,False
1078685,22.0,town,no,False,5,1,322.0,True,0.0,B,True,True,95.69,819.5,44.99,169.75,0.1,5.91,0.8508,175.66,64.33,13.0,1.24706609,-6.094172362999999,11.33,11,1.67,0,0,0,False
1002404,30.0,suburban,yes,True,7,3,247.0,True,29.99,A,False,True,77.67,299.75,89.99,4.0,0.0,-1.155,-0.0436,30.64,20.33,10.33,4.176470588,8.471838279,1.33,39,0.0,0,0,0,True
1040745,66.0,town,yes,False,4,1,648.0,False,0.0,A,False,False,29.99,273.0,29.99,0.0,0.0,3.84,0.0,50.94,7.0,5.67,2.754210526,12.60581471,2.67,22,8.33,0,0,0,False
1074821,28.0,suburban,yes,False,7,2,278.0,True,59.99,A,False,True,43.34,567.0,10.0,96.0,0.0,-0.4,-0.5612,67.0,12.33,2.0,5.65858328,-4.9538286860000005,2.33,12,0.0,0,0,2,True
1023582,40.0,town,no,True,5,2,119.0,True,29.99,E,False,True,86.23,366.75,94.99,0.0,0.0,-1.255,-0.005,99.63,7.0,7.33,3.2066192389999997,-10.21995176,8.33,25,0.67,0,0,0,False
1026571,32.0,rural,yes,False,7,1,766.0,True,0.0,B,False,True,41.94,229.5,32.49,31.5,0.0,-0.31,0.045,5.77,7.33,2.33,3.6276470589999996,-13.75040297,4.67,26,0.67,0,0,0,False
1072455,50.0,suburban,yes,False,9,1,351.0,True,0.0,B,False,True,22.5,27.75,30.0,0.0,0.0,-0.555,-0.45,0.0,0.0,0.0,0.0,7.056013642999999,0.0,12,0.0,0,0,0,True
1097170,42.0,town,unknown,True,7,1,191.0,True,0.0,C,True,True,68.61,322.75,64.48,13.75,0.0,2.725,0.2498,72.77,7.0,14.33,2.333428571,-2.672061567,2.0,7,4.67,0,0,0,True
1012268,,town,unknown,False,0,3,167.0,True,59.99,A,True,False,96.96,806.25,89.99,56.25,1.47,3.715,-0.2408,173.5,90.67,27.0,3.919670941,-10.58441048,9.0,27,0.0,0,0,0,True
1048426,,,no,False,6,4,151.0,True,129.99,B,True,True,96.61,642.0,99.99,0.25,2.79,2.6,0.03,81.41,16.33,2.0,2.2522972969999997,-1.112105916,24.67,19,1.33,0,0,0,False
1025446,22.0,,no,False,4,1,717.0,True,0.0,B,False,True,39.21,272.5,31.98,9.0,3.48,-0.33,-0.0198,91.11,8.67,9.67,1.0054392620000001,-18.82267667,2.0,24,0.0,0,0,0,True
1049314,32.0,rural,no,True,6,1,505.0,True,0.0,B,False,True,32.56,184.75,39.99,1.5,0.06,1.545,0.055,5.01,7.33,0.67,2.811621368,5.43926211,1.33,17,0.0,0,0,0,True
1094249,50.0,town,yes,False,8,3,206.0,True,149.99,B,False,True,145.04,1379.25,84.99,141.25,0.0,-11.405,-1.1896,476.74,138.33,63.67,1.748405007,-0.7730852640000001,13.33,7,0.0,0,0,0,True
1064886,62.0,suburban,no,False,3,2,278.0,True,29.99,B,False,True,46.8,317.75,39.99,47.25,0.0,-2.195,-0.3362,0.0,0.0,0.0,0.0,-13.0228222,0.0,10,0.0,0,0,0,False
1046535,34.0,,unknown,False,2,4,47.0,True,129.99,E,False,True,99.58,1063.0,83.0,42.75,0.48,8.18,0.4964,272.43,15.33,6.0,4.2145977010000015,-4.162689983,20.67,14,0.67,0,0,0,False
1061788,34.0,rural,unknown,False,0,3,118.0,True,99.99,B,True,False,131.26,832.0,44.99,263.75,0.24,2.48,0.6576,143.79,27.67,3.0,1.6684524719999998,3.111176758,16.67,10,0.0,0,0,0,True
1008323,42.0,suburban,yes,True,6,2,441.0,True,29.99,A,False,False,34.67,215.25,30.0,2.0,0.16,0.255,-0.0658,80.2,0.33,6.0,2.16253924,18.83455765,6.33,32,0.0,2,2,2,False
1091147,,,unknown,False,0,1,312.0,False,0.0,B,True,False,25.6,39.5,19.99,4.75,0.0,-0.65,-0.0924,0.0,0.0,0.0,26.27272727,-9.446906196,0.33,11,0.0,0,0,0,True
1058307,44.0,,yes,False,7,1,328.0,True,0.0,B,False,False,89.5,81.75,94.99,0.0,0.0,-0.195,-0.0302,0.0,0.0,0.0,5.811989101,-5.608829248999999,4.33,11,0.0,0,0,0,True
1021321,,,unknown,False,0,2,139.0,True,79.99,B,True,False,51.99,233.25,51.99,0.0,0.0,-0.365,0.0,54.08,28.33,10.0,2.823861631,-1.236708618,2.0,24,1.0,0,0,0,True
1085186,30.0,,unknown,True,6,1,362.0,True,0.0,A,True,True,94.99,33.0,104.99,0.0,0.0,0.84,0.0,0.0,0.0,0.0,3.007518797,15.10602258,1.0,12,0.0,0,0,0,True
1093479,,,unknown,False,0,2,75.0,True,199.99,B,True,False,56.96,498.0,59.99,0.0,0.0,4.14,-0.0396,73.15,32.0,1.33,1.561403509,17.019100100000006,9.33,8,0.0,0,0,0,False
1003831,54.0,suburban,yes,True,9,7,222.0,True,129.99,A,False,True,39.98,603.5,44.99,30.5,0.0,1.41,0.0892,116.18,62.67,24.0,0.754859044,1.6876289309999999,9.0,37,7.33,0,0,0,True
1060499,,,unknown,False,0,1,380.0,True,0.0,C,True,False,10.0,91.75,10.0,0.0,0.0,-0.275,0.0,13.89,13.33,3.0,3.806228374,1.5749035690000002,10.67,13,0.0,0,0,0,True
1048576,44.0,suburban,yes,True,5,2,61.0,True,79.99,D,False,True,17.49,161.75,10.0,0.0,0.0,1.325,0.0352,17.62,11.33,3.67,1.0,15.65653318,23.33,17,1.0,0,0,0,False
1093962,,,unknown,False,0,1,276.0,True,0.0,E,True,False,38.41,482.75,30.97,19.0,2.81,-8.235,-1.5008,94.64,33.67,6.33,1.6724115919999998,18.75988316,21.33,10,9.0,0,0,0,False
1028913,,,unknown,False,0,2,152.0,True,9.99,B,True,False,74.55,978.0,49.03,64.75,2.37,-12.96,-2.3684,382.8,84.67,46.0,2.982043011,-0.699742675,18.33,25,0.67,0,0,0,False
1038725,32.0,town,no,True,3,1,562.0,True,0.0,G,True,True,70.33,1829.5,69.99,47.5,1.39,1.69,-0.0994,925.12,17.33,2.0,0.537612903,9.845500754,18.33,18,11.33,0,0,0,False
1069843,32.0,suburban,no,False,3,1,321.0,True,0.0,C,False,True,76.74,703.5,84.99,0.0,0.0,-11.53,-0.035,101.75,20.33,13.67,1.291877317,-2.615842539,6.33,11,0.33,1,0,0,True
1026660,22.0,suburban,no,False,6,1,704.0,True,0.0,G,False,True,31.09,195.5,29.99,0.0,0.59,-1.27,-0.0218,19.53,24.33,8.33,1.504900505,-5.491115175,7.0,24,1.67,0,0,0,False
1064499,36.0,suburban,yes,True,7,3,302.0,True,79.99,B,False,False,45.77,443.25,29.99,66.5,0.0,-1.025,-0.9154,169.22,25.67,5.67,2.5528498319999997,12.05904484,16.67,12,0.33,0,0,0,False
1091026,,town,unknown,False,0,1,313.0,True,0.0,D,True,False,74.93,1256.0,44.99,97.75,0.1,1.08,0.2332,252.84,47.67,23.67,0.42008623,-2.470333784,23.33,11,13.67,0,0,2,True
1004238,28.0,suburban,unknown,False,6,3,427.0,True,29.99,A,False,True,71.64,1068.25,49.99,8.25,0.0,-0.585,0.0472,317.96,49.33,17.67,1.6249369009999999,-7.030580906,24.33,34,0.0,0,0,0,True
1070212,,,unknown,False,0,5,18.0,True,199.99,A,True,False,126.18,1048.25,84.99,142.75,0.1,1.215,0.0704,227.85,74.67,9.67,7.166027521,-9.116176257000001,10.33,14,0.0,0,0,0,False
1065222,,rural,unknown,False,7,6,62.0,True,199.99,C,False,True,38.06,625.5,39.99,6.75,0.59,2.41,0.1706,130.19,51.67,7.33,0.454681089,-9.881605631000001,8.67,16,1.0,0,0,0,False
1035644,36.0,suburban,unknown,False,8,1,642.0,True,0.0,B,False,True,31.93,69.0,29.99,0.0,1.94,-0.28,0.0002,8.26,7.33,0.33,2.11653873,-15.69591858,1.33,22,0.0,0,0,0,True
1010923,62.0,,no,False,9,3,74.0,True,29.99,A,False,True,42.6,797.5,48.06,40.0,0.0,12.03,0.1558,244.51,159.33,7.0,0.598721023,12.41918186,33.67,30,0.33,0,0,0,False
1031427,54.0,suburban,yes,True,9,1,737.0,True,0.0,B,False,True,10.74,84.5,10.0,0.0,0.0,-0.13,-0.0148,6.53,8.0,1.0,1.435094586,5.261344758,3.67,25,0.0,0,0,0,False
1010492,48.0,,yes,False,4,2,713.0,True,29.99,D,False,True,79.87,539.25,37.98,133.25,0.0,-3.985,-0.7088,6.87,6.33,3.33,4.2,7.521323949,5.67,34,0.0,0,0,0,False
1019615,46.0,suburban,yes,True,7,1,747.0,True,0.0,B,False,True,19.99,77.5,19.99,0.0,0.0,0.13,0.0,3.02,1.67,0.0,1.2201321809999999,8.181315497,4.33,25,3.33,0,0,3,True
1091816,,,unknown,False,0,1,245.0,True,0.0,E,True,False,50.6,839.25,44.99,21.75,1.17,-8.885,-0.3122,297.15,25.33,4.33,0.390772722,5.281295535,2.33,9,0.33,0,0,0,False
1053022,,,unknown,False,0,1,535.0,True,0.0,C,True,False,71.71,441.75,30.0,106.25,0.1,4.165,1.1592,116.91,34.67,35.0,1.596065965,0.43060779200000004,0.67,18,0.0,0,0,0,True
1087367,42.0,suburban,yes,False,9,2,39.0,True,99.99,B,False,True,35.09,261.0,44.99,0.25,0.0,1.64,-0.002,5.4,4.0,0.33,5.265402844,5.493432001,1.0,8,2.0,0,0,0,False
1010753,52.0,,yes,False,8,5,285.0,True,129.99,C,False,True,80.03,959.75,59.99,96.75,0.0,6.885,0.3652,426.73,15.33,13.67,1.68608008,20.50180555,6.67,32,0.33,0,0,0,True
1054752,28.0,town,yes,False,3,2,348.0,True,129.99,B,False,True,38.28,274.75,54.99,0.0,0.47,-2.235,0.1342,29.49,28.33,8.0,1.831225154,-21.84313305,3.0,12,0.33,0,0,0,False
1062238,,,unknown,False,1,1,476.0,True,0.0,C,True,True,84.67,325.5,79.99,0.0,1.75,0.11,0.1388,43.01,17.33,2.0,0.694547067,-12.53815231,2.33,16,0.0,0,0,0,True
1014092,52.0,,no,False,7,3,214.0,True,99.99,A,False,True,90.67,1006.5,30.0,136.25,6.98,2.21,0.0472,227.55,43.33,16.33,0.5643833779999999,3.312424665,35.67,25,0.0,0,0,0,True
1083923,56.0,,yes,False,6,2,319.0,True,79.99,C,False,True,33.43,181.0,37.25,0.0,2.18,-3.62,-0.1888,13.17,21.33,1.33,0.5481373970000001,-9.154818667,6.67,13,1.33,0,0,0,True
1037418,,suburban,no,False,6,1,684.0,True,0.0,B,False,True,35.39,459.0,44.99,1.0,0.0,-1.68,-0.008,89.75,30.67,12.67,0.572968933,-7.3726348470000005,10.0,23,0.67,0,0,0,False
1055992,,suburban,unknown,False,0,2,102.0,True,9.99,E,True,False,23.99,698.25,10.0,3.25,0.0,3.255,0.1404,95.26,8.33,8.33,2.1864406780000003,-8.177262631,12.33,17,0.0,0,0,1,False
1062612,,,unknown,False,0,1,474.0,True,0.0,G,True,False,29.99,138.25,39.99,0.0,0.0,-2.765,0.0,44.55,11.0,3.33,1.676285714,-0.050422869,8.33,16,0.0,0,0,0,True
1057510,26.0,,yes,False,4,1,394.0,True,0.0,B,True,False,48.35,490.0,44.99,36.75,0.0,-3.36,-0.2672,120.03,39.67,20.33,1.5416666669999999,9.801438318999999,9.67,13,0.33,0,0,0,True
1097503,,,unknown,False,6,1,185.0,True,0.0,C,True,True,80.73,392.25,76.68,4.0,0.0,-1.105,-0.3704,113.44,29.33,14.0,0.8288288290000001,11.63118101,16.67,7,0.0,0,0,0,False
1000888,36.0,,no,False,5,2,1194.0,False,29.99,A,False,True,76.73,628.0,75.0,0.0,0.0,1.14,0.005,158.61,67.33,40.0,6.380738074,-6.7433540999999995,21.67,47,0.0,0,0,0,True
1061666,,rural,unknown,False,0,2,101.0,True,149.99,B,True,False,131.63,1123.25,59.99,278.25,5.86,11.675,2.9076,300.23,63.33,9.0,1.842013347,15.40359588,34.33,12,0.0,0,0,0,True
1031922,28.0,suburban,yes,True,6,1,628.0,False,0.0,B,False,True,57.74,476.5,34.67,90.75,0.0,-9.53,-0.9548,37.71,3.33,1.0,1.347953693,-24.04400637,7.33,21,2.0,0,0,0,False
1096399,50.0,,no,True,4,1,214.0,True,0.0,C,False,True,70.89,1247.0,69.99,52.25,0.0,-2.66,-0.418,374.18,13.33,0.67,1.310479452,-4.131794085,23.33,8,0.0,0,0,3,False
1021569,54.0,,no,True,7,1,829.0,False,0.0,D,True,True,79.97,814.25,75.24,0.0,0.0,-1.525,0.1654,276.0,59.33,14.67,0.606837607,9.054625544,2.0,28,2.0,0,0,0,False
1024770,,suburban,unknown,False,0,1,616.0,True,0.0,D,True,False,49.48,412.0,34.98,31.0,0.0,0.64,-0.218,10.52,20.67,0.0,1.072489827,-11.54095876,6.0,20,4.33,0,0,0,False
1030886,32.0,,yes,False,5,2,213.0,True,29.99,B,True,True,72.81,489.25,29.99,74.25,11.88,2.675,0.5946,65.75,12.0,1.0,2.640263158,-3.265431232,7.67,23,2.0,0,0,0,True
1089862,54.0,,no,True,3,1,324.0,True,0.0,E,False,True,66.28,356.5,24.04,95.0,0.0,0.83,-0.418,50.76,30.67,10.67,0.719855072,14.93162066,10.33,11,4.0,0,0,0,False
1096494,46.0,suburban,unknown,True,6,2,209.0,True,129.99,B,False,True,19.19,30.5,19.19,0.0,0.0,0.35,0.5512,0.32,1.33,0.0,1.4433333330000002,-12.55061993,2.0,7,0.0,0,0,0,False
1075530,,,unknown,False,0,1,396.0,True,0.0,B,True,False,59.53,500.0,44.99,83.75,0.0,-0.88,-0.0786,128.83,49.0,15.33,0.814521739,14.182826500000001,6.33,14,0.0,0,0,0,True
1021824,28.0,,no,False,7,1,764.0,True,0.0,B,False,True,53.69,902.25,49.99,0.0,0.0,2.315,0.04,483.72,29.33,6.67,0.858914383,-1.6581583009999998,7.33,26,0.0,0,0,0,False
1064347,,suburban,unknown,False,0,1,403.0,True,0.0,F,True,False,29.99,60.5,39.99,0.0,0.0,0.53,0.0,2.0,0.67,0.0,0.923787529,5.286905597,0.33,14,0.0,0,0,0,True
1089982,,,unknown,False,0,1,216.0,True,0.0,C,True,False,159.76,1414.25,54.99,252.0,4.75,-3.105,-2.016,229.79,87.0,0.67,1.063705334,-3.144176967,19.67,7,10.67,0,0,0,False
1052070,32.0,town,no,False,8,1,436.0,True,0.0,B,False,True,44.92,440.25,49.99,0.0,3.22,0.295,0.0172,92.76,11.67,5.0,2.960882353,20.31020413,8.67,14,0.0,0,0,0,True
1035147,,,unknown,False,0,4,152.0,True,59.99,B,True,True,71.77,811.5,59.02,65.5,0.0,-0.23,0.0742,165.35,41.0,26.67,1.7343514219999998,-9.644763807999999,19.33,20,5.0,0,0,0,False
1087550,32.0,suburban,yes,False,7,1,349.0,True,0.0,D,False,True,114.28,809.25,109.99,0.0,0.0,-12.065,-0.266,187.44,35.0,3.67,4.729622642,18.03756444,7.33,12,2.0,0,0,0,True
1025329,28.0,,no,True,1,3,75.0,True,199.99,B,False,True,71.12,1134.0,70.79,31.0,0.0,-16.84,-0.9802,177.59,73.33,4.33,1.7428857869999999,-8.464120852,22.67,24,0.0,0,0,0,True
1020680,36.0,suburban,no,False,4,2,321.0,True,79.99,D,False,True,52.17,561.5,59.99,0.0,0.0,1.09,0.0158,94.66,12.0,2.33,1.7570447219999998,-2.630370499,23.0,22,0.67,1,1,0,False
1014378,44.0,suburban,no,False,1,1,759.0,True,0.0,A,True,False,50.44,147.0,59.99,0.0,0.0,-0.4,-0.009000000000000001,59.49,26.0,0.67,0.889898156,0.6485127860000001,4.0,25,0.0,0,0,0,False
1013499,32.0,town,no,False,6,3,25.0,True,9.99,A,False,True,48.6,380.5,44.99,27.25,0.24,6.71,0.7374,11.55,41.33,2.0,1.029646725,-1.140485323,2.33,32,0.0,0,0,0,False
1070702,64.0,suburban,yes,False,7,1,362.0,True,0.0,B,False,True,29.99,7.25,39.99,0.0,0.0,0.155,0.0,0.0,0.0,0.0,0.0,-2.777545369,0.0,12,0.0,0,0,0,False
1068597,32.0,suburban,yes,True,6,2,238.0,True,199.99,B,True,True,50.08,120.75,10.0,35.25,0.0,-0.395,-0.2336,6.12,4.33,0.33,3.0013642560000005,-1.7879050109999999,0.33,15,2.0,0,0,0,True
1086211,26.0,,yes,False,3,1,187.0,True,0.0,E,False,True,46.73,609.0,54.99,3.5,0.0,-0.68,-0.1548,60.16,27.67,9.67,0.802536645,-0.216012801,7.67,6,14.67,0,0,0,False
1096846,52.0,suburban,yes,True,6,1,200.0,True,0.0,C,False,True,89.41,329.75,40.45,4.25,0.76,0.505,-0.965,39.25,19.0,6.67,0.640204866,-6.8532,3.67,7,0.0,0,0,0,False
1027691,56.0,suburban,yes,False,7,1,648.0,False,0.0,B,True,False,34.09,174.25,29.99,11.0,0.0,2.475,0.226,11.68,1.33,0.0,1.2806439809999999,-16.282738199999994,2.67,21,0.0,1,0,0,True
1073241,,suburban,unknown,False,0,1,238.0,True,0.0,C,True,True,73.14,563.5,70.16,54.75,31.21,-6.45,0.249,78.08,35.0,2.33,1.19047619,-0.197564231,20.0,8,0.0,0,0,0,True
1079398,46.0,suburban,yes,False,9,1,211.0,True,0.0,B,False,True,30.26,99.25,39.99,0.0,0.0,-0.185,-0.0054,5.75,2.33,0.67,3.081632653,11.59996046,2.0,7,0.0,0,0,3,False
1073372,36.0,suburban,unknown,False,0,1,407.0,True,0.0,B,True,False,74.16,107.5,79.99,0.0,0.17,-0.99,-0.0034,37.9,3.67,6.67,8.0,14.09773549,1.0,14,2.0,0,0,0,True
1024479,52.0,suburban,yes,True,9,2,271.0,True,79.99,B,False,True,75.09,250.25,79.99,37.75,0.0,-2.245,-0.302,15.88,8.0,1.67,5.274705882,-0.308887077,2.67,26,0.0,0,0,0,False
1039274,,,unknown,False,0,1,662.0,True,0.0,F,True,False,75.0,676.75,75.0,0.0,0.0,0.465,0.0,153.52,24.0,0.67,10.88875,5.136694513999999,4.33,22,0.0,0,0,0,False
1002986,52.0,,yes,True,6,2,482.0,True,29.99,A,False,True,53.25,505.0,50.0,0.0,0.0,-0.36,0.0,133.29,25.67,18.33,1.63411209,1.4283376209999998,6.0,38,0.67,0,0,0,True
1062732,22.0,suburban,unknown,False,1,1,366.0,True,0.0,E,True,True,51.6,375.5,59.99,0.0,0.0,-0.45,0.0434,107.24,48.0,14.0,1.859545837,3.7673029060000003,12.67,12,0.0,0,0,2,True
1086334,36.0,town,yes,True,4,1,186.0,True,0.0,D,False,True,46.02,1176.25,43.78,13.25,0.0,0.915,-0.0176,34.53,17.67,4.0,0.378536955,5.920291395,4.33,6,11.33,0,0,0,True
1018361,26.0,,no,False,7,2,159.0,True,29.99,D,False,True,171.9,2176.75,99.99,330.75,0.0,0.765,0.3262,841.37,115.0,44.33,1.118003026,10.11713493,20.0,27,3.0,0,0,2,True
1062970,,rural,unknown,False,0,2,115.0,True,79.99,G,True,False,28.78,213.75,44.99,0.0,0.36,-1.215,0.0424,12.84,12.67,0.0,1.129032258,-1.932066368,19.0,14,0.0,0,0,0,False
1009787,30.0,suburban,no,False,6,1,940.0,False,0.0,E,True,True,49.41,236.0,45.01,11.0,0.0,2.14,0.2636,85.15,16.0,1.67,3.0383592860000004,5.037383137,4.0,31,0.0,0,0,0,True
1084156,40.0,,unknown,False,8,1,198.0,True,0.0,E,False,True,39.86,1169.0,62.93,1.75,0.24,7.68,0.0466,92.23,29.33,3.67,0.665791358,2.612855698,8.0,7,6.0,0,0,0,False
1005284,56.0,town,yes,False,9,9,261.0,True,29.99,C,False,True,487.39,3746.75,94.99,1437.0,1.18,-2.515,-2.3524,852.83,280.0,189.33,2.15786373,2.8490326489999998,154.33,32,8.67,0,0,0,False
1045433,,,unknown,False,4,2,291.0,True,149.99,G,True,False,40.24,738.5,44.99,15.0,0.0,-3.83,0.18899999999999997,109.79,41.67,12.67,0.16947319100000002,5.405476367,6.33,20,15.67,0,0,0,False
1027906,,,no,False,1,3,37.0,True,129.99,E,True,True,66.57,1040.75,49.99,13.75,0.81,4.525,0.1492,307.5,93.0,37.0,1.281961374,-11.07327762,28.33,21,5.67,0,0,0,False
1028999,62.0,suburban,no,False,5,2,212.0,True,59.99,B,False,True,30.99,109.0,30.0,0.0,0.0,-0.3,-0.0198,9.44,3.67,0.0,4.884318766,-0.387016321,3.0,21,0.0,0,0,0,True
1053217,32.0,suburban,yes,False,6,1,426.0,True,0.0,E,False,True,96.33,1119.5,35.07,181.25,0.0,30.21,0.5012,249.72,45.33,4.33,1.613383335,4.2789822410000005,34.33,14,7.67,0,0,3,False
1034063,50.0,town,no,True,9,1,615.0,True,0.0,B,False,True,43.32,106.25,39.27,1.0,0.16,-0.285,-0.1776,12.63,11.0,1.0,0.709077098,-23.01789711,2.67,20,0.67,0,0,0,False
1086821,,suburban,unknown,False,0,2,77.0,True,199.99,B,True,False,143.13,2954.75,10.0,532.5,0.0,36.045,6.8176,310.74,23.33,5.33,0.889173386,12.10611609,52.33,8,8.33,0,0,0,True
1055307,,,unknown,False,0,2,136.0,True,9.99,B,True,False,360.94,3571.0,117.99,606.75,0.0,23.56,2.454,1079.44,223.0,65.0,0.7548891790000001,1.329350993,58.33,11,2.67,0,0,0,False
1083851,,,unknown,False,0,1,368.0,True,0.0,C,True,False,89.56,767.5,44.99,154.5,0.0,-8.43,-1.0914,60.94,30.33,2.0,0.8235294120000001,-15.28814778,92.0,13,0.0,0,0,1,True
1017308,24.0,,no,False,5,2,448.0,True,29.99,C,False,True,22.97,0.0,30.47,0.0,0.0,0.0,0.6048,0.0,0.0,0.0,0.0,-1.85369665,0.0,29,0.0,0,0,0,False
1029295,20.0,suburban,no,False,5,4,191.0,True,129.99,E,False,True,251.66,1129.75,34.67,288.0,0.49,-14.915,2.0298,281.34,121.0,30.0,1.3237252290000001,4.769369663,17.33,19,6.67,0,0,0,True
1062264,72.0,suburban,no,True,5,1,369.0,True,0.0,B,False,True,54.22,734.0,49.99,0.25,0.64,-7.6,-0.0276,242.67,50.67,34.67,0.6345243429999999,-4.127021515,5.67,12,0.0,0,0,0,True
1062078,34.0,,yes,False,5,1,308.0,True,0.0,B,False,False,80.71,500.0,59.99,104.0,0.0,-1.82,-0.3126,75.51,20.0,4.33,3.5343035339999997,-6.322155904,12.67,10,1.33,0,0,1,True
1005923,34.0,suburban,unknown,False,7,3,292.0,True,29.99,A,False,True,53.22,1179.75,59.99,10.75,0.0,-5.355,-0.0646,53.75,57.0,10.67,1.172855521,-1.90948634,4.33,34,6.67,0,0,2,False
1004998,52.0,town,yes,False,7,1,1054.0,True,0.0,D,False,True,19.99,3.0,19.99,0.0,0.0,-0.02,0.0,0.0,0.33,0.0,1.33,-8.815200245,0.0,35,0.0,0,0,0,True
1010646,36.0,town,no,False,6,1,1022.0,False,0.0,A,False,True,85.44,68.25,94.99,0.5,0.0,-0.825,-0.009000000000000001,6.06,0.67,0.67,5.311778291,-6.367080147999999,1.33,34,0.0,1,1,0,True
1013440,,,unknown,False,0,1,949.0,True,0.0,C,True,False,43.97,161.75,29.99,7.75,0.0,2.225,-0.1032,0.53,1.0,0.0,1.022178735,17.26790329,1.67,32,0.0,0,0,0,False
1012705,78.0,suburban,yes,False,9,3,125.0,True,29.99,A,False,True,41.23,120.75,29.99,0.0,1.73,0.645,-0.205,4.8,3.67,0.0,3.436738519,7.1566515189999995,4.0,26,0.0,0,0,0,True
1029542,50.0,,yes,True,9,6,160.0,True,129.99,C,False,True,66.5,1339.75,54.99,31.0,1.46,-1.075,-0.0558,221.45,81.33,17.0,1.766497175,-2.947441815,38.0,19,1.33,0,0,3,True
1012579,52.0,suburban,no,True,3,2,279.0,True,9.99,F,False,True,45.25,314.75,34.98,17.25,0.0,-0.355,-0.0614,77.19,23.0,4.67,2.189,2.615362699,6.0,30,5.0,0,0,0,False
1016970,38.0,,no,False,3,1,714.0,True,0.0,E,False,False,100.85,286.75,34.99,144.5,14.04,-4.675,-1.0708,28.64,4.33,0.33,2.584491587,1.612104851,7.33,23,2.0,0,0,0,True
1047142,46.0,town,yes,True,8,1,418.0,True,0.0,B,False,True,37.64,165.5,44.82,1.0,2.13,-3.23,-0.153,41.72,7.0,0.0,6.5242857139999995,9.490974522,2.0,14,0.0,0,0,0,True
1064257,30.0,town,no,False,4,1,296.0,True,0.0,B,False,True,10.84,173.75,10.0,3.0,0.0,-2.135,-0.0168,41.75,12.33,6.0,1.8512607719999998,4.781422466,2.67,10,0.0,0,0,0,True
1039564,68.0,suburban,yes,True,5,1,553.0,True,0.0,B,False,True,38.46,187.5,29.99,10.75,0.48,1.59,0.1746,21.9,31.67,0.0,3.238095238,-3.771227712,3.67,18,0.0,0,0,0,True
1011254,52.0,suburban,yes,False,7,1,944.0,True,0.0,A,False,True,48.17,175.75,42.49,19.75,0.0,-1.855,-0.1136,4.66,5.33,0.0,10.77829099,0.561502936,4.67,32,0.0,0,0,1,True
1071452,32.0,,no,False,8,1,417.0,True,0.0,C,False,True,68.86,1374.75,71.92,1.75,0.0,-4.295,-0.1214,236.3,90.67,36.67,1.119827107,16.64249993,14.33,14,5.67,0,0,0,False
1073248,36.0,town,yes,True,7,2,394.0,True,59.99,B,False,True,74.49,258.25,79.99,0.0,0.0,-0.065,-0.01,30.28,18.0,1.67,2.2787694640000002,-12.43335765,4.67,14,0.0,0,0,0,False
1099292,40.0,suburban,yes,False,7,2,183.0,True,29.99,E,False,True,35.98,296.25,44.99,0.0,0.0,1.455,-0.0198,38.01,1.67,1.0,0.884788957,-5.685997079,6.33,33,0.0,0,0,0,True
1081276,,,unknown,False,0,1,206.0,True,0.0,B,True,False,30.12,511.5,34.67,0.0,0.0,-10.23,-0.4024,256.02,14.67,3.0,0.791837978,3.971130601,2.0,7,6.0,0,0,0,False
1098205,40.0,,yes,True,7,3,441.0,True,29.99,A,False,True,15.0,6.25,15.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,4.62405628,0.0,44,0.0,0,0,3,False
1020964,64.0,suburban,yes,False,5,1,836.0,False,0.0,B,False,True,34.99,126.75,44.99,0.0,0.0,-0.975,0.0,0.14,3.0,0.0,2.357142857,-16.00342231,2.0,28,0.0,0,0,0,True
1027241,52.0,suburban,yes,True,6,2,426.0,False,29.99,B,False,True,37.96,146.75,32.49,17.25,0.0,0.625,0.0468,4.99,15.33,2.0,1.813421454,-4.27379656,1.33,19,0.0,0,0,1,False
1086173,34.0,town,yes,False,7,2,75.0,True,149.99,E,False,True,70.52,707.0,59.99,39.25,0.1,5.68,0.1446,173.62,20.33,8.67,1.5608475030000002,-6.785385252,11.33,8,8.33,0,0,0,False
1010046,50.0,suburban,unknown,False,0,1,932.0,False,0.0,A,True,True,54.15,545.5,59.99,7.25,0.0,-2.93,-0.0436,78.29,49.67,14.67,1.865862069,9.842927834,13.0,31,0.0,0,0,2,False
