age,avgBill,avgDroppedCalls,avgInCalls,avgMins,avgOutCalls,avgOverBundleMins,avgReceivedMins,avgRoamCalls,avgrecurringCharge,billAmountChangePct,callMinutesChangePct,children,churn,creditCard,creditRating,currentHandsetPrice,customer,handsetAge,homeOwner,income,lastMonthCustomerCareCalls,lifeTime,marriageStatus,newFrequentNumbers,numHandsets,numRetentionCalls,numRetentionOffersAccepted,peakOffPeakRatio,peakOffPeakRatioChangePct,percent,regionType,smartPhone
,106.47,33.0,26.33,1065.25,43.67,127.25,227.63,0.0,58.94,0.9666,7.015,False,False,False,E,0.0,1057563,394.0,True,0,4.33,13,unknown,0,1,0,0,1.227056736,-6.496117916,0.411522633744856,suburban,True
42.0,10.29,0.67,0.0,41.75,0.0,0.75,4.61,0.0,10.0,-0.0058,-0.375,True,False,True,C,0.0,1090885,315.0,False,6,0.0,11,yes,0,1,0,0,1.245048104,-1.537148693,0.0,,True
,109.6,27.67,0.33,1129.75,19.67,219.75,541.76,0.0,29.35,-1.3126,3.865,False,False,False,D,29.99,1044140,508.0,True,0,5.33,17,unknown,2,2,0,0,0.6500864789999999,-8.50079911,1.0204081632653061,town,True
30.0,54.73,0.0,0.0,79.25,0.0,0.0,0.0,0.0,59.99,-0.0148,-1.505,False,True,True,B,0.0,1068806,435.0,True,3,0.0,15,no,0,1,0,0,0.0,4.635128852,0.0,,True
30.0,51.84,8.0,0.33,341.25,16.0,44.0,12.11,0.0,30.0,-0.189,0.435,False,True,True,C,0.0,1098088,457.0,True,4,1.0,44,no,0,2,1,0,0.912619048,-0.700676686,0.0,,True
,50.96,2.67,0.0,64.25,3.67,0.25,3.46,0.87,69.99,-0.0194,-1.285,False,True,False,B,79.99,1089118,140.0,True,0,0.0,7,unknown,0,2,0,0,0.145625,2.830529863,0.0,,True
42.0,78.96,45.33,2.0,942.0,30.33,21.5,204.13,1.38,69.99,0.316,-0.34,False,True,True,E,0.0,1066097,348.0,False,7,5.33,11,yes,0,1,0,0,2.118592856,0.937424825,0.411522633744856,suburban,True
48.0,11.38,3.0,3.33,129.75,18.0,3.75,33.63,0.42,10.0,-0.0376,-0.535,False,True,True,A,0.0,1056067,342.0,False,8,0.0,11,no,0,1,0,0,1.307470436,-4.756478048,0.0,,True
,117.98,17.0,3.0,838.5,55.67,296.0,173.65,0.0,42.49,-0.2852,1.17,False,True,True,B,0.0,1020933,836.0,True,3,0.0,28,unknown,0,1,0,0,1.436893204,3.900104205,0.0,,True
34.0,39.09,1.33,1.0,237.25,10.0,0.0,33.79,0.0,44.99,-0.0636,0.175,False,False,True,C,0.0,1032087,628.0,False,3,0.0,21,unknown,0,1,0,0,1.339803922,14.7090203,0.411522633744856,suburban,True
46.0,85.96,6.0,0.33,347.75,18.0,0.0,105.33,2.72,109.99,-1.7192,-4.975,False,True,True,B,0.0,1050195,452.0,False,8,0.0,15,unknown,0,1,0,0,2.494137931,7.133989193,0.0,,True
54.0,104.39,15.33,6.33,713.75,18.67,0.0,176.03,0.16,109.99,-0.023,-14.275,False,True,True,A,199.99,1018529,18.0,False,9,0.0,29,no,0,6,1,1,17.30769231,0.108968068,0.0,,True
20.0,123.67,38.33,48.0,1794.0,90.67,32.75,420.32,0.0,119.98,-0.2144,-8.84,False,True,True,D,0.0,1088855,334.0,False,6,0.0,11,no,0,1,0,0,1.294081175,15.78551694,1.0204081632653061,town,True
30.0,37.05,5.33,4.33,299.5,10.0,0.0,73.66,2.34,32.49,-0.0458,-1.35,True,False,True,B,0.0,1033791,724.0,False,8,0.0,24,yes,0,1,0,0,6.766990291,-2.70515434,0.411522633744856,suburban,True
22.0,95.69,11.33,13.0,819.5,64.33,169.75,175.66,0.1,44.99,0.8508,5.91,False,False,True,B,0.0,1078685,322.0,True,5,1.67,11,no,0,1,0,0,1.24706609,-6.094172362999999,1.0204081632653061,town,True
30.0,77.67,1.33,10.33,299.75,20.33,4.0,30.64,0.0,89.99,-0.0436,-1.155,True,True,True,A,29.99,1002404,247.0,False,7,0.0,39,yes,0,3,0,0,4.176470588,8.471838279,0.411522633744856,suburban,True
66.0,29.99,2.67,5.67,273.0,7.0,0.0,50.94,0.0,29.99,0.0,3.84,False,False,False,A,0.0,1040745,648.0,False,4,8.33,22,yes,0,1,0,0,2.754210526,12.60581471,1.0204081632653061,town,False
28.0,43.34,2.33,2.0,567.0,12.33,96.0,67.0,0.0,10.0,-0.5612,-0.4,False,True,True,A,59.99,1074821,278.0,False,7,0.0,12,yes,2,2,0,0,5.65858328,-4.9538286860000005,0.411522633744856,suburban,True
40.0,86.23,8.33,7.33,366.75,7.0,0.0,99.63,0.0,94.99,-0.005,-1.255,True,False,True,E,29.99,1023582,119.0,False,5,0.67,25,no,0,2,0,0,3.206619239,-10.21995176,1.0204081632653061,town,True
32.0,41.94,4.67,2.33,229.5,7.33,31.5,5.77,0.0,32.49,0.045,-0.31,False,False,True,B,0.0,1026571,766.0,False,7,0.67,26,yes,0,1,0,0,3.627647059,-13.75040297,2.7777777777777777,rural,True
50.0,22.5,0.0,0.0,27.75,0.0,0.0,0.0,0.0,30.0,-0.45,-0.555,False,True,True,B,0.0,1072455,351.0,False,9,0.0,12,yes,0,1,0,0,0.0,7.056013642999999,0.411522633744856,suburban,True
42.0,68.61,2.0,14.33,322.75,7.0,13.75,72.77,0.0,64.48,0.2498,2.725,True,True,True,C,0.0,1097170,191.0,True,7,4.67,7,unknown,0,1,0,0,2.333428571,-2.672061567,1.0204081632653061,town,True
,96.96,9.0,27.0,806.25,90.67,56.25,173.5,1.47,89.99,-0.2408,3.715,False,True,False,A,59.99,1012268,167.0,True,0,0.0,27,unknown,0,3,0,0,3.919670941,-10.58441048,1.0204081632653061,town,True
,96.61,24.67,2.0,642.0,16.33,0.25,81.41,2.79,99.99,0.03,2.6,False,False,True,B,129.99,1048426,151.0,True,6,1.33,19,no,0,4,0,0,2.252297297,-1.112105916,0.0,,True
22.0,39.21,2.0,9.67,272.5,8.67,9.0,91.11,3.48,31.98,-0.0198,-0.33,False,True,True,B,0.0,1025446,717.0,False,4,0.0,24,no,0,1,0,0,1.005439262,-18.82267667,0.0,,True
32.0,32.56,1.33,0.67,184.75,7.33,1.5,5.01,0.06,39.99,0.055,1.545,True,True,True,B,0.0,1049314,505.0,False,6,0.0,17,no,0,1,0,0,2.811621368,5.43926211,2.7777777777777777,rural,True
50.0,145.04,13.33,63.67,1379.25,138.33,141.25,476.74,0.0,84.99,-1.1896,-11.405,False,True,True,B,149.99,1094249,206.0,False,8,0.0,7,yes,0,3,0,0,1.748405007,-0.7730852640000001,1.0204081632653061,town,True
62.0,46.8,0.0,0.0,317.75,0.0,47.25,0.0,0.0,39.99,-0.3362,-2.195,False,False,True,B,29.99,1064886,278.0,False,3,0.0,10,no,0,2,0,0,0.0,-13.0228222,0.411522633744856,suburban,True
34.0,99.58,20.67,6.0,1063.0,15.33,42.75,272.43,0.48,83.0,0.4964,8.18,False,False,True,E,129.99,1046535,47.0,False,2,0.67,14,unknown,0,4,0,0,4.2145977010000015,-4.162689983,0.0,,True
34.0,131.26,16.67,3.0,832.0,27.67,263.75,143.79,0.24,44.99,0.6576,2.48,False,True,False,B,99.99,1061788,118.0,True,0,0.0,10,unknown,0,3,0,0,1.6684524719999998,3.111176758,2.7777777777777777,rural,True
42.0,34.67,6.33,6.0,215.25,0.33,2.0,80.2,0.16,30.0,-0.0658,0.255,True,False,False,A,29.99,1008323,441.0,False,6,0.0,32,yes,2,2,2,2,2.16253924,18.83455765,0.411522633744856,suburban,True
,25.6,0.33,0.0,39.5,0.0,4.75,0.0,0.0,19.99,-0.0924,-0.65,False,True,False,B,0.0,1091147,312.0,True,0,0.0,11,unknown,0,1,0,0,26.27272727,-9.446906196,0.0,,False
44.0,89.5,4.33,0.0,81.75,0.0,0.0,0.0,0.0,94.99,-0.0302,-0.195,False,True,False,B,0.0,1058307,328.0,False,7,0.0,11,yes,0,1,0,0,5.811989101,-5.6088292489999985,0.0,,True
,51.99,2.0,10.0,233.25,28.33,0.0,54.08,0.0,51.99,0.0,-0.365,False,True,False,B,79.99,1021321,139.0,True,0,1.0,24,unknown,0,2,0,0,2.823861631,-1.236708618,0.0,,True
30.0,94.99,1.0,0.0,33.0,0.0,0.0,0.0,0.0,104.99,0.0,0.84,True,True,True,A,0.0,1085186,362.0,True,6,0.0,12,unknown,0,1,0,0,3.007518797,15.10602258,0.0,,True
,56.96,9.33,1.33,498.0,32.0,0.0,73.15,0.0,59.99,-0.0396,4.14,False,False,False,B,199.99,1093479,75.0,True,0,0.0,8,unknown,0,2,0,0,1.561403509,17.019100100000006,0.0,,True
54.0,39.98,9.0,24.0,603.5,62.67,30.5,116.18,0.0,44.99,0.0892,1.41,True,True,True,A,129.99,1003831,222.0,False,9,7.33,37,yes,0,7,0,0,0.754859044,1.687628931,0.411522633744856,suburban,True
,10.0,10.67,3.0,91.75,13.33,0.0,13.89,0.0,10.0,0.0,-0.275,False,True,False,C,0.0,1060499,380.0,True,0,0.0,13,unknown,0,1,0,0,3.806228374,1.5749035690000002,0.0,,True
44.0,17.49,23.33,3.67,161.75,11.33,0.0,17.62,0.0,10.0,0.0352,1.325,True,False,True,D,79.99,1048576,61.0,False,5,1.0,17,yes,0,2,0,0,1.0,15.65653318,0.411522633744856,suburban,True
,38.41,21.33,6.33,482.75,33.67,19.0,94.64,2.81,30.97,-1.5008,-8.235,False,False,False,E,0.0,1093962,276.0,True,0,9.0,10,unknown,0,1,0,0,1.6724115919999998,18.75988316,0.0,,True
,74.55,18.33,46.0,978.0,84.67,64.75,382.8,2.37,49.03,-2.3684,-12.96,False,False,False,B,9.99,1028913,152.0,True,0,0.67,25,unknown,0,2,0,0,2.982043011,-0.699742675,0.0,,True
32.0,70.33,18.33,2.0,1829.5,17.33,47.5,925.12,1.39,69.99,-0.0994,1.69,True,False,True,G,0.0,1038725,562.0,True,3,11.33,18,no,0,1,0,0,0.537612903,9.845500754,1.0204081632653061,town,True
32.0,76.74,6.33,13.67,703.5,20.33,0.0,101.75,0.0,84.99,-0.035,-11.53,False,True,True,C,0.0,1069843,321.0,False,3,0.33,11,no,0,1,1,0,1.291877317,-2.615842539,0.411522633744856,suburban,True
22.0,31.09,7.0,8.33,195.5,24.33,0.0,19.53,0.59,29.99,-0.0218,-1.27,False,False,True,G,0.0,1026660,704.0,False,6,1.67,24,no,0,1,0,0,1.504900505,-5.491115175,0.411522633744856,suburban,True
36.0,45.77,16.67,5.67,443.25,25.67,66.5,169.22,0.0,29.99,-0.9154,-1.025,True,False,False,B,79.99,1064499,302.0,False,7,0.33,12,yes,0,3,0,0,2.552849832,12.05904484,0.411522633744856,suburban,True
,74.93,23.33,23.67,1256.0,47.67,97.75,252.84,0.1,44.99,0.2332,1.08,False,True,False,D,0.0,1091026,313.0,True,0,13.67,11,unknown,2,1,0,0,0.42008623,-2.470333784,1.0204081632653061,town,True
28.0,71.64,24.33,17.67,1068.25,49.33,8.25,317.96,0.0,49.99,0.0472,-0.585,False,True,True,A,29.99,1004238,427.0,False,6,0.0,34,unknown,0,3,0,0,1.624936901,-7.030580906,0.411522633744856,suburban,True
,126.18,10.33,9.67,1048.25,74.67,142.75,227.85,0.1,84.99,0.0704,1.215,False,False,False,A,199.99,1070212,18.0,True,0,0.0,14,unknown,0,5,0,0,7.166027521,-9.116176257000001,0.0,,True
,38.06,8.67,7.33,625.5,51.67,6.75,130.19,0.59,39.99,0.1706,2.41,False,False,True,C,199.99,1065222,62.0,False,7,1.0,16,unknown,0,6,0,0,0.454681089,-9.881605631000001,2.7777777777777777,rural,True
36.0,31.93,1.33,0.33,69.0,7.33,0.0,8.26,1.94,29.99,0.0002,-0.28,False,True,True,B,0.0,1035644,642.0,False,8,0.0,22,unknown,0,1,0,0,2.11653873,-15.69591858,0.411522633744856,suburban,True
62.0,42.6,33.67,7.0,797.5,159.33,40.0,244.51,0.0,48.06,0.1558,12.03,False,False,True,A,29.99,1010923,74.0,False,9,0.33,30,no,0,3,0,0,0.598721023,12.41918186,0.0,,True
54.0,10.74,3.67,1.0,84.5,8.0,0.0,6.53,0.0,10.0,-0.0148,-0.13,True,False,True,B,0.0,1031427,737.0,False,9,0.0,25,yes,0,1,0,0,1.435094586,5.261344758,0.411522633744856,suburban,True
48.0,79.87,5.67,3.33,539.25,6.33,133.25,6.87,0.0,37.98,-0.7088,-3.985,False,False,True,D,29.99,1010492,713.0,False,4,0.0,34,yes,0,2,0,0,4.2,7.521323949,0.0,,True
46.0,19.99,4.33,0.0,77.5,1.67,0.0,3.02,0.0,19.99,0.0,0.13,True,True,True,B,0.0,1019615,747.0,False,7,3.33,25,yes,3,1,0,0,1.220132181,8.181315497,0.411522633744856,suburban,True
,50.6,2.33,4.33,839.25,25.33,21.75,297.15,1.17,44.99,-0.3122,-8.885,False,False,False,E,0.0,1091816,245.0,True,0,0.33,9,unknown,0,1,0,0,0.390772722,5.281295535,0.0,,True
,71.71,0.67,35.0,441.75,34.67,106.25,116.91,0.1,30.0,1.1592,4.165,False,True,False,C,0.0,1053022,535.0,True,0,0.0,18,unknown,0,1,0,0,1.596065965,0.430607792,0.0,,True
42.0,35.09,1.0,0.33,261.0,4.0,0.25,5.4,0.0,44.99,-0.002,1.64,False,False,True,B,99.99,1087367,39.0,False,9,2.0,8,yes,0,2,0,0,5.265402844,5.493432001,0.411522633744856,suburban,True
52.0,80.03,6.67,13.67,959.75,15.33,96.75,426.73,0.0,59.99,0.3652,6.885,False,True,True,C,129.99,1010753,285.0,False,8,0.33,32,yes,0,5,0,0,1.68608008,20.50180555,0.0,,True
28.0,38.28,3.0,8.0,274.75,28.33,0.0,29.49,0.47,54.99,0.1342,-2.235,False,False,True,B,129.99,1054752,348.0,False,3,0.33,12,yes,0,2,0,0,1.831225154,-21.84313305,1.0204081632653061,town,True
,84.67,2.33,2.0,325.5,17.33,0.0,43.01,1.75,79.99,0.1388,0.11,False,True,True,C,0.0,1062238,476.0,True,1,0.0,16,unknown,0,1,0,0,0.694547067,-12.53815231,0.0,,True
52.0,90.67,35.67,16.33,1006.5,43.33,136.25,227.55,6.98,30.0,0.0472,2.21,False,True,True,A,99.99,1014092,214.0,False,7,0.0,25,no,0,3,0,0,0.5643833779999999,3.312424665,0.0,,True
56.0,33.43,6.67,1.33,181.0,21.33,0.0,13.17,2.18,37.25,-0.1888,-3.62,False,True,True,C,79.99,1083923,319.0,False,6,1.33,13,yes,0,2,0,0,0.5481373970000001,-9.154818667,0.0,,True
,35.39,10.0,12.67,459.0,30.67,1.0,89.75,0.0,44.99,-0.008,-1.68,False,False,True,B,0.0,1037418,684.0,False,6,0.67,23,no,0,1,0,0,0.572968933,-7.372634847,0.411522633744856,suburban,True
,23.99,12.33,8.33,698.25,8.33,3.25,95.26,0.0,10.0,0.1404,3.255,False,False,False,E,9.99,1055992,102.0,True,0,0.0,17,unknown,1,2,0,0,2.1864406780000003,-8.177262631,0.411522633744856,suburban,True
,29.99,8.33,3.33,138.25,11.0,0.0,44.55,0.0,39.99,0.0,-2.765,False,True,False,G,0.0,1062612,474.0,True,0,0.0,16,unknown,0,1,0,0,1.676285714,-0.050422869,0.0,,True
26.0,48.35,9.67,20.33,490.0,39.67,36.75,120.03,0.0,44.99,-0.2672,-3.36,False,True,False,B,0.0,1057510,394.0,True,4,0.33,13,yes,0,1,0,0,1.541666667,9.801438318999999,0.0,,True
,80.73,16.67,14.0,392.25,29.33,4.0,113.44,0.0,76.68,-0.3704,-1.105,False,False,True,C,0.0,1097503,185.0,True,6,0.0,7,unknown,0,1,0,0,0.8288288290000001,11.63118101,0.0,,True
36.0,76.73,21.67,40.0,628.0,67.33,0.0,158.61,0.0,75.0,0.005,1.14,False,True,True,A,29.99,1000888,1194.0,False,5,0.0,47,no,0,2,0,0,6.380738074,-6.7433541,0.0,,False
,131.63,34.33,9.0,1123.25,63.33,278.25,300.23,5.86,59.99,2.9076,11.675,False,True,False,B,149.99,1061666,101.0,True,0,0.0,12,unknown,0,2,0,0,1.842013347,15.40359588,2.7777777777777777,rural,True
28.0,57.74,7.33,1.0,476.5,3.33,90.75,37.71,0.0,34.67,-0.9548,-9.53,True,False,True,B,0.0,1031922,628.0,False,6,2.0,21,yes,0,1,0,0,1.347953693,-24.04400637,0.411522633744856,suburban,False
50.0,70.89,23.33,0.67,1247.0,13.33,52.25,374.18,0.0,69.99,-0.418,-2.66,True,False,True,C,0.0,1096399,214.0,False,4,0.0,8,no,3,1,0,0,1.310479452,-4.131794085,0.0,,True
54.0,79.97,2.0,14.67,814.25,59.33,0.0,276.0,0.0,75.24,0.1654,-1.525,True,False,True,D,0.0,1021569,829.0,True,7,2.0,28,no,0,1,0,0,0.606837607,9.054625544,0.0,,False
,49.48,6.0,0.0,412.0,20.67,31.0,10.52,0.0,34.98,-0.218,0.64,False,False,False,D,0.0,1024770,616.0,True,0,4.33,20,unknown,0,1,0,0,1.072489827,-11.54095876,0.411522633744856,suburban,True
32.0,72.81,7.67,1.0,489.25,12.0,74.25,65.75,11.88,29.99,0.5946,2.675,False,True,True,B,29.99,1030886,213.0,True,5,2.0,23,yes,0,2,0,0,2.640263158,-3.265431232,0.0,,True
54.0,66.28,10.33,10.67,356.5,30.67,95.0,50.76,0.0,24.04,-0.418,0.83,True,False,True,E,0.0,1089862,324.0,False,3,4.0,11,no,0,1,0,0,0.719855072,14.93162066,0.0,,True
46.0,19.19,2.0,0.0,30.5,1.33,0.0,0.32,0.0,19.19,0.5512,0.35,True,False,True,B,129.99,1096494,209.0,False,6,0.0,7,unknown,0,2,0,0,1.4433333330000002,-12.55061993,0.411522633744856,suburban,True
,59.53,6.33,15.33,500.0,49.0,83.75,128.83,0.0,44.99,-0.0786,-0.88,False,True,False,B,0.0,1075530,396.0,True,0,0.0,14,unknown,0,1,0,0,0.814521739,14.1828265,0.0,,True
28.0,53.69,7.33,6.67,902.25,29.33,0.0,483.72,0.0,49.99,0.04,2.315,False,False,True,B,0.0,1021824,764.0,False,7,0.0,26,no,0,1,0,0,0.858914383,-1.6581583009999998,0.0,,True
,29.99,0.33,0.0,60.5,0.67,0.0,2.0,0.0,39.99,0.0,0.53,False,True,False,F,0.0,1064347,403.0,True,0,0.0,14,unknown,0,1,0,0,0.923787529,5.286905597,0.411522633744856,suburban,True
,159.76,19.67,0.67,1414.25,87.0,252.0,229.79,4.75,54.99,-2.016,-3.105,False,False,False,C,0.0,1089982,216.0,True,0,10.67,7,unknown,0,1,0,0,1.063705334,-3.144176967,0.0,,True
32.0,44.92,8.67,5.0,440.25,11.67,0.0,92.76,3.22,49.99,0.0172,0.295,False,True,True,B,0.0,1052070,436.0,False,8,0.0,14,no,0,1,0,0,2.960882353,20.31020413,1.0204081632653061,town,True
,71.77,19.33,26.67,811.5,41.0,65.5,165.35,0.0,59.02,0.0742,-0.23,False,False,True,B,59.99,1035147,152.0,True,0,5.0,20,unknown,0,4,0,0,1.7343514219999998,-9.644763807999999,0.0,,True
32.0,114.28,7.33,3.67,809.25,35.0,0.0,187.44,0.0,109.99,-0.266,-12.065,False,True,True,D,0.0,1087550,349.0,False,7,2.0,12,yes,0,1,0,0,4.729622642,18.03756444,0.411522633744856,suburban,True
28.0,71.12,22.67,4.33,1134.0,73.33,31.0,177.59,0.0,70.79,-0.9802,-16.84,True,True,True,B,199.99,1025329,75.0,False,1,0.0,24,no,0,3,0,0,1.742885787,-8.464120852,0.0,,True
36.0,52.17,23.0,2.33,561.5,12.0,0.0,94.66,0.0,59.99,0.0158,1.09,False,False,True,D,79.99,1020680,321.0,False,4,0.67,22,no,0,2,1,1,1.7570447219999998,-2.630370499,0.411522633744856,suburban,True
44.0,50.44,4.0,0.67,147.0,26.0,0.0,59.49,0.0,59.99,-0.009000000000000001,-0.4,False,False,False,A,0.0,1014378,759.0,True,1,0.0,25,no,0,1,0,0,0.889898156,0.6485127860000001,0.411522633744856,suburban,True
32.0,48.6,2.33,2.0,380.5,41.33,27.25,11.55,0.24,44.99,0.7374,6.71,False,False,True,A,9.99,1013499,25.0,False,6,0.0,32,no,0,3,0,0,1.029646725,-1.140485323,1.0204081632653061,town,True
64.0,29.99,0.0,0.0,7.25,0.0,0.0,0.0,0.0,39.99,0.0,0.155,False,False,True,B,0.0,1070702,362.0,False,7,0.0,12,yes,0,1,0,0,0.0,-2.777545369,0.411522633744856,suburban,True
32.0,50.08,0.33,0.33,120.75,4.33,35.25,6.12,0.0,10.0,-0.2336,-0.395,True,True,True,B,199.99,1068597,238.0,True,6,2.0,15,yes,0,2,0,0,3.0013642560000005,-1.787905011,0.411522633744856,suburban,True
26.0,46.73,7.67,9.67,609.0,27.67,3.5,60.16,0.0,54.99,-0.1548,-0.68,False,False,True,E,0.0,1086211,187.0,False,3,14.67,6,yes,0,1,0,0,0.802536645,-0.216012801,0.0,,True
52.0,89.41,3.67,6.67,329.75,19.0,4.25,39.25,0.76,40.45,-0.965,0.505,True,False,True,C,0.0,1096846,200.0,False,6,0.0,7,yes,0,1,0,0,0.640204866,-6.8532,0.411522633744856,suburban,True
56.0,34.09,2.67,0.0,174.25,1.33,11.0,11.68,0.0,29.99,0.226,2.475,False,True,False,B,0.0,1027691,648.0,True,7,0.0,21,yes,0,1,1,0,1.280643981,-16.282738199999994,0.411522633744856,suburban,False
,73.14,20.0,2.33,563.5,35.0,54.75,78.08,31.21,70.16,0.249,-6.45,False,True,True,C,0.0,1073241,238.0,True,0,0.0,8,unknown,0,1,0,0,1.19047619,-0.197564231,0.411522633744856,suburban,True
46.0,30.26,2.0,0.67,99.25,2.33,0.0,5.75,0.0,39.99,-0.0054,-0.185,False,False,True,B,0.0,1079398,211.0,False,9,0.0,7,yes,3,1,0,0,3.081632653,11.59996046,0.411522633744856,suburban,True
36.0,74.16,1.0,6.67,107.5,3.67,0.0,37.9,0.17,79.99,-0.0034,-0.99,False,True,False,B,0.0,1073372,407.0,True,0,2.0,14,unknown,0,1,0,0,8.0,14.09773549,0.411522633744856,suburban,True
52.0,75.09,2.67,1.67,250.25,8.0,37.75,15.88,0.0,79.99,-0.302,-2.245,True,False,True,B,79.99,1024479,271.0,False,9,0.0,26,yes,0,2,0,0,5.274705882,-0.308887077,0.411522633744856,suburban,True
,75.0,4.33,0.67,676.75,24.0,0.0,153.52,0.0,75.0,0.0,0.465,False,False,False,F,0.0,1039274,662.0,True,0,0.0,22,unknown,0,1,0,0,10.88875,5.136694513999999,0.0,,True
52.0,53.25,6.0,18.33,505.0,25.67,0.0,133.29,0.0,50.0,0.0,-0.36,True,True,True,A,29.99,1002986,482.0,False,6,0.67,38,yes,0,2,0,0,1.63411209,1.4283376209999998,0.0,,True
22.0,51.6,12.67,14.0,375.5,48.0,0.0,107.24,0.0,59.99,0.0434,-0.45,False,True,True,E,0.0,1062732,366.0,True,1,0.0,12,unknown,2,1,0,0,1.859545837,3.767302906,0.411522633744856,suburban,True
36.0,46.02,4.33,4.0,1176.25,17.67,13.25,34.53,0.0,43.78,-0.0176,0.915,True,True,True,D,0.0,1086334,186.0,False,4,11.33,6,yes,0,1,0,0,0.378536955,5.920291395,1.0204081632653061,town,True
26.0,171.9,20.0,44.33,2176.75,115.0,330.75,841.37,0.0,99.99,0.3262,0.765,False,True,True,D,29.99,1018361,159.0,False,7,3.0,27,no,2,2,0,0,1.118003026,10.11713493,0.0,,True
,28.78,19.0,0.0,213.75,12.67,0.0,12.84,0.36,44.99,0.0424,-1.215,False,False,False,G,79.99,1062970,115.0,True,0,0.0,14,unknown,0,2,0,0,1.129032258,-1.932066368,2.7777777777777777,rural,True
30.0,49.41,4.0,1.67,236.0,16.0,11.0,85.15,0.0,45.01,0.2636,2.14,False,True,True,E,0.0,1009787,940.0,True,6,0.0,31,no,0,1,0,0,3.0383592860000004,5.037383137,0.411522633744856,suburban,False
40.0,39.86,8.0,3.67,1169.0,29.33,1.75,92.23,0.24,62.93,0.0466,7.68,False,False,True,E,0.0,1084156,198.0,False,8,6.0,7,unknown,0,1,0,0,0.665791358,2.612855698,0.0,,True
56.0,487.39,154.33,189.33,3746.75,280.0,1437.0,852.83,1.18,94.99,-2.3524,-2.515,False,False,True,C,29.99,1005284,261.0,False,9,8.67,32,yes,0,9,0,0,2.15786373,2.849032649,1.0204081632653061,town,True
,40.24,6.33,12.67,738.5,41.67,15.0,109.79,0.0,44.99,0.189,-3.83,False,False,False,G,149.99,1045433,291.0,True,4,15.67,20,unknown,0,2,0,0,0.16947319100000002,5.405476367,0.0,,True
,66.57,28.33,37.0,1040.75,93.0,13.75,307.5,0.81,49.99,0.1492,4.525,False,False,True,E,129.99,1027906,37.0,True,1,5.67,21,no,0,3,0,0,1.281961374,-11.07327762,0.0,,True
62.0,30.99,3.0,0.0,109.0,3.67,0.0,9.44,0.0,30.0,-0.0198,-0.3,False,True,True,B,59.99,1028999,212.0,False,5,0.0,21,no,0,2,0,0,4.884318766,-0.387016321,0.411522633744856,suburban,True
32.0,96.33,34.33,4.33,1119.5,45.33,181.25,249.72,0.0,35.07,0.5012,30.21,False,False,True,E,0.0,1053217,426.0,False,6,7.67,14,yes,3,1,0,0,1.613383335,4.2789822410000005,0.411522633744856,suburban,True
50.0,43.32,2.67,1.0,106.25,11.0,1.0,12.63,0.16,39.27,-0.1776,-0.285,True,False,True,B,0.0,1034063,615.0,False,9,0.67,20,no,0,1,0,0,0.709077098,-23.01789711,1.0204081632653061,town,True
,143.13,52.33,5.33,2954.75,23.33,532.5,310.74,0.0,10.0,6.8176,36.045,False,True,False,B,199.99,1086821,77.0,True,0,8.33,8,unknown,0,2,0,0,0.889173386,12.10611609,0.411522633744856,suburban,True
,360.94,58.33,65.0,3571.0,223.0,606.75,1079.44,0.0,117.99,2.454,23.56,False,False,False,B,9.99,1055307,136.0,True,0,2.67,11,unknown,0,2,0,0,0.7548891790000001,1.329350993,0.0,,True
,89.56,92.0,2.0,767.5,30.33,154.5,60.94,0.0,44.99,-1.0914,-8.43,False,True,False,C,0.0,1083851,368.0,True,0,0.0,13,unknown,1,1,0,0,0.8235294120000001,-15.28814778,0.0,,True
24.0,22.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.47,0.6048,0.0,False,False,True,C,29.99,1017308,448.0,False,5,0.0,29,no,0,2,0,0,0.0,-1.85369665,0.0,,True
20.0,251.66,17.33,30.0,1129.75,121.0,288.0,281.34,0.49,34.67,2.0298,-14.915,False,True,True,E,129.99,1029295,191.0,False,5,6.67,19,no,0,4,0,0,1.323725229,4.769369663,0.411522633744856,suburban,True
72.0,54.22,5.67,34.67,734.0,50.67,0.25,242.67,0.64,49.99,-0.0276,-7.6,True,True,True,B,0.0,1062264,369.0,False,5,0.0,12,no,0,1,0,0,0.6345243429999999,-4.127021515,0.411522633744856,suburban,True
34.0,80.71,12.67,4.33,500.0,20.0,104.0,75.51,0.0,59.99,-0.3126,-1.82,False,True,False,B,0.0,1062078,308.0,False,5,1.33,10,yes,1,1,0,0,3.534303534,-6.322155904,0.0,,True
34.0,53.22,4.33,10.67,1179.75,57.0,10.75,53.75,0.0,59.99,-0.0646,-5.355,False,False,True,A,29.99,1005923,292.0,False,7,6.67,34,unknown,2,3,0,0,1.172855521,-1.90948634,0.411522633744856,suburban,True
52.0,19.99,0.0,0.0,3.0,0.33,0.0,0.0,0.0,19.99,0.0,-0.02,False,True,True,D,0.0,1004998,1054.0,False,7,0.0,35,yes,0,1,0,0,1.33,-8.815200245,1.0204081632653061,town,True
36.0,85.44,1.33,0.67,68.25,0.67,0.5,6.06,0.0,94.99,-0.009000000000000001,-0.825,False,True,True,A,0.0,1010646,1022.0,False,6,0.0,34,no,0,1,1,1,5.311778291,-6.367080147999999,1.0204081632653061,town,False
